"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL5559124";"";"None";"394.54";"1";"5.11";"Cpd II-13";"CC(=O)Nc1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1";"IC50";"'='";"10340.0";"nM";"4.99";"";"";"UO_0000065";"12.64";"0.24";"-0.12";"8.34";"0";"CHEMBL5504345";"Inhibition of LRR domain of NLRP3 inflammasome in LPS/ATP-induced human THP-1 cells assessed as inhibition of IL-1beta level pretreated for 24 hrs followed by stimulated with LPS for 3 hrs and ATP for 1 hr by ELISA relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500404";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 28.0 hr";"INHIBITOR";"";"10.34"
"CHEMBL5555568";"";"None";"452.62";"0";"4.92";"Cpd I-19";"COCCCNC(=O)c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5504347";"Inhibition of LRR domain of NLRP3 inflammasome in LPS/nigericin-induced human THP-M cells assessed as inhibition of caspase-1 level at 20 to 60 uM pretreated for 24 hrs followed by stimulated with LPS for 3 hrs and ATP for 1 hr by Western blot analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500404";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 20.0 microM | DOSE_Upper = 60.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5512480";"";"None";"395.53";"0";"4.94";"Cpd II-17";"COC(=O)c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1";"Inhibition";"'='";"98.2";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5504342";"Inhibition of LRR domain of NLRP3 inflammasome in LPS/ATP-induced differentiated human THP-M cells assessed as inhibition of IL-1beta level at 50 uM pretreated for 24 hrs followed by stimulated with LPS for 3 hrs and ATP for 1 hr by ELISA relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500404";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE = 50.0 microM | TIME = 28.0 hr";"INHIBITOR";"";"98.2"
"CHEMBL5555570";"";"None";"471.59";"0";"4.41";"Cpd I-6";"COCCCNC(=O)c1ccc(Cn2c(SCc3ccc(C#N)cc3)nc3ccncc32)cc1";"IC50";"'='";"24340.0";"nM";"4.61";"";"";"UO_0000065";"9.78";"0.19";"0.20";"4.97";"0";"CHEMBL5504345";"Inhibition of LRR domain of NLRP3 inflammasome in LPS/ATP-induced human THP-1 cells assessed as inhibition of IL-1beta level pretreated for 24 hrs followed by stimulated with LPS for 3 hrs and ATP for 1 hr by ELISA relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5500404";"1";"Scientific Literature";"J Med Chem";"2024";"None";"TIME = 28.0 hr";"INHIBITOR";"";"24.34"
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517326";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as decrease in mitochondrial dysfunction at 30 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by mitotracker red staining based confocal microscopy analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE = 30.0 microM | TIME = 28.0 hr";"";"";""
"CHEMBL5559925";"";"None";"484.63";"1";"5.87";"P-2";"C#CCCC1(CCN2CCCc3ccc(NS(=O)(=O)c4ccc(-c5ccccc5)cc4)cc32)N=N1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517328";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of IL-1 beta level at 20 to 50 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 20.0 microM | DOSE_Upper = 50.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL465423";"DEACETYLGEDUNIN";"None";"440.54";"0";"3.99";"B; DAG";"CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5122609";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated and LPS/ATP-stimulated human THP-1 cells assessed as reduction in nuclear localization of NF-KappaB at 20 uM incubated for 1 hrs followed by LPS stimulation for 12 hrs and ATP addition for 0.5 hrs by DAPI staining based immunofluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120822";"1";"Scientific Literature";"J Nat Prod";"2022";"None";"Dose = 20.0 microM | TIME = 13.5 hr";"INHIBITOR";"";""
"CHEMBL465423";"DEACETYLGEDUNIN";"None";"440.54";"0";"3.99";"B; DAG";"CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5122610";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated and LPS/ATP-stimulated human THP-1 cells assessed as inhibition of IL-6 secretion at 20 uM incubated for 1 hrs followed by LPS stimulation for 12 hrs and ATP addition for 0.5 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120822";"1";"Scientific Literature";"J Nat Prod";"2022";"None";"Dose = 20.0 microM | TIME = 13.5 hr";"INHIBITOR";"";""
"CHEMBL465423";"DEACETYLGEDUNIN";"None";"440.54";"0";"3.99";"B; DAG";"CC1(C)C(=O)C=C[C@]2(C)[C@H]3CC[C@@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]3(C)[C@H](O)C[C@@H]12";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5122612";"Inhibition of NLRP3 inflammasome activation in PMA-differentiated and LPS/ATP-stimulated human THP-1 cells assessed as assessed as increase in potassium ion concentration at 5 to 20 uM incubated for 1 hrs followed by LPS stimulation for 12 hrs and ATP addition for 0.5 hrs by EPG-2 AM staining based flow cytometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5120822";"1";"Scientific Literature";"J Nat Prod";"2022";"None";"Dose_Lower = 5.0 microM | Dose_Upper = 20.0 microM | TIME = 13.5 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5517290";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as reduction in caspase-1 level preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs and further incubated with ATP for 1 hr by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5556215";"";"None";"442.56";"0";"3.87";"S-9";"CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5517302";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as reduction in IL-beta1 mRNA level at 15 to 45 uM preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs further incubated for 1 hr with ATP by real-time PCR analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 28.0 hr";"INHIBITOR";"";""
"CHEMBL5559925";"";"None";"484.63";"1";"5.87";"P-2";"C#CCCC1(CCN2CCCc3ccc(NS(=O)(=O)c4ccc(-c5ccccc5)cc4)cc32)N=N1";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5517330";"Inhibition of NLRP3 inflammasome activation in LPS primed human differentiated THP-M cells derived PMA induced THP-1 cells assessed as inhibition of cleaved IL-1 beta secretion preincubated with compound for 24 hrs followed by LPS stimulation for 3 hrs by Western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-M";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5512690";"1";"Scientific Literature";"J Med Chem";"2024";"None";"DOSE_Lower = 15.0 microM | DOSE_Upper = 45.0 microM | TIME = 27.0 hr";"INHIBITOR";"";""
"CHEMBL4794948";"";"None";"506.63";"1";"2.98";"22";"CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccccc3)S(=O)(=O)c3ccccc3)cc21";"Inhibition";"'='";"89.87";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4775282";"Inhibition of NLRP3 in PMA-stimulated human THP-1 cells assessed as reduction in IL-1beta release at 50 uM pre-treated for 24 hrs followed by stimulation with LPS for 3 hrs and ATP for 1 hr by ELISA analysis";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765468";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 50.0 microM | TIME = 28.0 hr";"INHIBITOR";"";"89.87"
"CHEMBL3183703";"";"None";"404.49";"0";"2.99";"29; MCC950";"CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1";"Inhibition";"'='";"84.38";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4775283";"Inhibition of NLRP3 in PMA-stimulated human THP-1 cells assessed as reduction in IL-1beta release at 500 nM pre-treated for 24 hrs followed by stimulation with LPS for 3 hrs and ATP for 1 hr by ELISA analysis";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765468";"1";"Scientific Literature";"J Med Chem";"2021";"None";"Dose = 500.0 nM | TIME = 28.0 hr";"INHIBITOR";"";"84.38"
"CHEMBL4756798";"";"None";"388.51";"0";"3.85";"4";"O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1ccsc1";"IC50";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"18.06";"0.37";"3.17";"9.32";"0";"CHEMBL4671767";"Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"96.0"
"CHEMBL4760079";"";"None";"403.53";"0";"3.55";"9";"Cc1cnc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)s1";"IC50";"'='";"1061.0";"nM";"5.97";"";"";"UO_0000065";"14.81";"0.30";"2.42";"6.78";"0";"CHEMBL4671767";"Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"1061.0"
"CHEMBL4791679";"";"None";"495.65";"0";"3.18";"16";"CCS(=O)(=O)Cc1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1";"IC50";"'='";"79.0";"nM";"7.10";"";"";"UO_0000065";"14.33";"0.30";"3.92";"5.81";"0";"CHEMBL4671767";"Inhibition of NLRP3 in human THP1 cells assessed as inhibition of IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";"";"INHIBITOR";"";"79.0"
"CHEMBL5401280";"";"None";"332.52";"None";"None";"13a";"CC(C)=CCC/C(C)=C/CC1=C(O)C(=O)C([Si](C)(C)C)=CC1=O";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL5393153";"Inhibition of NLRP3 mediated in HEME-induced inflammasome in human PMA differentiated THP-1 cells assessed as reduction in IL-1beta level in presence of LPS at 10 uM pretreated for 1 hr followed by hemin addition measured after 1 hrs by ELISA method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390307";"1";"Scientific Literature";"ACS Med Chem Lett";"2023";"None";"DOSE = 10.0 microM | TIME = 2.0 hr";"INHIBITOR";"";""
"CHEMBL5427924";"";"None";"568.70";"1";"4.35";"3-16";"Cc1cc2c(c(NC(=O)NS(=O)(=O)c3cc(C(C)(C)O)co3)c1-c1ccnc(OC3CCN(C)CC3)c1)CCC2";"IC50";"'<='";"250.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5392108";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"250.0"
"CHEMBL5434150";"";"None";"553.59";"1";"2.47";"3-10";"Cc1ccc(C(F)(F)F)cc1Nc1nc(C(=O)NS(=O)(=O)N2CCCC(S(=O)(=O)N(C)C)CC2)co1";"IC50";"'='";"8.6";"nM";"8.07";"";"";"UO_0000065";"14.57";"0.31";"5.60";"5.68";"0";"CHEMBL5392108";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"8.6"
"CHEMBL5434609";"";"None";"448.52";"0";"2.20";"3-19";"C[C@H](O)Cn1cc(F)c([S+](N)([O-])=NC(=O)Nc2c3c(nc4c2CCC42CC2)CCC3)n1";"IC50";"'='";"4.7";"nM";"8.33";"";"";"UO_0000065";"18.57";"0.37";"6.13";"5.89";"0";"CHEMBL5392108";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"4.7"
"CHEMBL5409875";"";"None";"472.47";"0";"4.07";"3-21";"N[S+]([O-])(=NC(=O)Nc1c2c(nc(C(F)(F)F)c1C1CC1)CCC2)c1nn(C2CC2)cc1F";"IC50";"'='";"40.3";"nM";"7.39";"";"";"UO_0000065";"15.65";"0.32";"3.32";"6.10";"0";"CHEMBL5392108";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"40.3"
"CHEMBL5410313";"";"None";"511.64";"1";"3.21";"3-32";"CC(C)c1cc(C#N)c(F)c(C(C)C)c1CC(=O)NS(=O)(=O)c1sc(C(C)(C)O)nc1CCO";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"13.09";"0.27";"3.49";"4.77";"0";"CHEMBL5392109";"Inhibition of NLRP3 in PMA-differentiated human THP-1 cells assessed as reduction in IL-1beta production";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"0.2"
"CHEMBL5397618";"";"None";"535.48";"None";"None";"3-13";"COc1cc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2nc(C(C)(C)O)c[se]2)CCC3)ccn1";"IC50";"'='";"11.6";"nM";"7.94";"";"";"UO_0000065";"14.82";"None";"None";"None";"0";"CHEMBL5392111";"Antagonist activity at NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production preincubated for 1 hrs followed by ATP addition measured after 18 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 19.0 hr";"ANTAGONIST";"";"11.6"
"CHEMBL5428146";"";"None";"405.48";"0";"2.39";"3-49";"CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1";"IC50";"'='";"37.9";"nM";"7.42";"";"";"UO_0000065";"18.30";"0.36";"5.03";"6.11";"0";"CHEMBL5392111";"Antagonist activity at NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production preincubated for 1 hrs followed by ATP addition measured after 18 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 19.0 hr";"ANTAGONIST";"";"37.9"
"CHEMBL5413315";"";"None";"481.69";"0";"4.26";"3-23";"CC(C)c1cc(NC(=O)NS(=O)(=O)C(c2cnn(C)c2)C2CCCN(C)C2)c(C(C)C)s1";"IC50";"'<'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5392112";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production measured after 3 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 3.0 hr";"INHIBITOR";"";"0.1"
"CHEMBL5414596";"";"None";"420.36";"0";"4.39";"6-3";"CN1CCC[C@@H](Nc2cc(C(F)(F)F)c(-c3ccc(C(F)(F)F)cc3O)nn2)C1";"IC50";"'='";"0.4";"nM";"9.40";"";"";"UO_0000065";"22.36";"0.44";"5.01";"15.34";"0";"CHEMBL5392112";"Inhibition of NLRP3 in human THP-1 cells assessed as reduction in IL-1beta production measured after 3 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"THP-1";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 3.0 hr";"INHIBITOR";"";"0.4"
"CHEMBL5422660";"";"None";"415.48";"0";"2.33";"3-58";"N[S+]([O-])(=NC(=O)Nc1c2c(cc3c1CCC3)CCC2)c1cnn2cc(CO)oc12";"IC50";"'='";"6.1";"nM";"8.21";"";"";"UO_0000065";"19.77";"0.39";"5.88";"5.82";"0";"CHEMBL5392128";"Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production incubated overnight by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"INHIBITOR";"";"6.1"
"CHEMBL5410447";"";"None";"375.45";"0";"0.81";"5-S2-2";"CN(C)c1nn(CC(=O)N[C@H]2C[C@@](C)(O)C2)c(=O)c2cc3sccc3n12";"IC50";"'='";"17.0";"nM";"7.77";"";"";"UO_0000065";"20.69";"0.41";"6.96";"8.46";"0";"CHEMBL5392136";"Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 6.5 hr";"INHIBITOR";"";"0.017"
"CHEMBL5437646";"";"None";"439.22";"0";"1.05";"5-S6-10";"CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cc(I)nn12";"IC50";"'<'";"12.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5392136";"Inhibition of NLRP3 in human PBMC cells assessed as reduction in IL-1beta production preincubated for 30 mins followed by LPS addition measured after 6 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PBMC";"None";"";"";"";"CHEMBL1741208";"NACHT, LRR and PYD domains-containing protein 3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5390258";"1";"Scientific Literature";"J Med Chem";"2023";"None";"TIME = 6.5 hr";"INHIBITOR";"";"0.012"
